t,x,y,z,abs
1.72898399,-1.162047029,-0.07503399998,0.178470999,1.178064215
1.73395229,-1.198003054,-0.06697200239,0.1764879972,1.212783814
1.73892083,-1.20746398,-0.06851600111,0.1505910009,1.218745812
1.74388914,-1.231022,-0.07005099952,0.1558309942,1.242821631
1.74885745,-1.254415989,-0.06432700157,0.1563069969,1.265752469
1.75382575,-1.251317024,-0.07056099921,0.149624005,1.262204616
1.75879414,-1.269449949,-0.07192499936,0.1549129933,1.280888135
1.76376246,-1.296892047,-0.08051300049,0.1554210037,1.308650837
1.76873076,-1.314543962,-0.06279999763,0.1439689994,1.323894536
1.77369908,-1.322407961,-0.04990899935,0.1444990039,1.331215116
1.77866762,-1.334900975,-0.06573200226,0.159412995,1.345991758
1.7836357,-1.359251022,-0.0793479979,0.1815350056,1.37361363
1.78860421,-1.364392996,-0.06433899701,0.1270750016,1.371807497
1.79357252,-1.371719003,-0.05643500015,0.09417100251,1.376105414
1.7985409,-1.376340032,-0.0603380017,0.0708310008,1.379481637
1.80350915,-1.385383964,-0.06414899975,0.04268300161,1.387525012
1.80847753,-1.38438797,-0.06296399981,0.05040799826,1.386735549
1.81344584,-1.387613058,-0.05683999881,0.06764999777,1.390423427
1.81841415,-1.402289033,-0.05296999961,0.08483699709,1.405851226
1.82338246,-1.416445017,-0.05630100146,0.1163339987,1.422329036
1.828351,-1.430083036,-0.05975500122,0.1405909956,1.43821903
1.83331931,-1.429095984,-0.06573200226,0.1480730027,1.438249506
1.83828762,-1.449393034,-0.05995500088,0.1483560055,1.458198983
1.843256,-1.45995295,-0.03990500048,0.1294839978,1.466226835
1.84822431,-1.465618014,-0.0557690002,0.08907099813,1.469380818
1.85319262,-1.471225977,-0.05011500046,0.05585499853,1.473138544
1.85816092,-1.47428298,-0.04919400066,0.01784799993,1.475211478
1.86312945,-1.484310985,-0.05296399817,0.008555999957,1.485280273
1.86809753,-1.474928021,-0.05174700171,0.00163199997,1.475836402
