t,x,y,K
2.193856,-0.02635451,0.007802815,0.0000005067274
2.198022,-0.02632824,0.007797409,0.000001263853
2.202178,-0.02629712,0.007793527,0.000001797282
2.206344,-0.02625917,0.00780337,0.000001346485
2.210511,-0.02623843,0.007806383,0.0000039043
2.214667,-0.02615714,0.007808733,0.00000125986
2.218833,-0.02618158,0.007794687,0.0000002280014
2.223,-0.02613635,0.007795345,0.000001735889
2.227156,-0.02611364,0.007799895,0.000002255174
2.231322,-0.02605917,0.007803938,0.00001767006
2.235489,-0.02589605,0.007805274,0.000036663
2.239644,-0.02574605,0.00780358,0.00002765458
2.243811,-0.02562421,0.007797647,0.00001707744
2.247978,-0.02553274,0.007820503,0.00001461876
2.252133,-0.02542801,0.00782203,0.00001171865
2.2563,-0.02535575,0.007823761,0.000005268181
2.260467,-0.02531087,0.007801922,0.00002219884
2.264622,-0.02511214,0.007819504,0.00005425976
2.268789,-0.02493093,0.007829131,0.00003498537
2.272956,-0.02480631,0.007835892,0.00002193037
2.277111,-0.0246888,0.007833457,0.00001941706
2.281278,-0.02457857,0.007828216,0.00004306718
2.285444,-0.02434903,0.007828208,0.00006223663
2.2896,-0.02417068,0.007835532,0.00003948033
2.293767,-0.02402441,0.007842229,0.00003414885
2.297933,-0.02386811,0.007832039,0.00006679918
2.302089,-0.02360181,0.007835589,0.00007170339
