t,x,y,z,abs
16.10043876,-0.3897309899,-0.04579700157,-0.1236450002,0.4114312773
16.10540652,-0.3754520118,-0.06020100042,-0.116351001,0.3976505112
16.11037422,-0.3729929924,-0.04588999972,-0.1138359979,0.3926681791
16.11534214,-0.3656989932,-0.05072600022,-0.1280779988,0.390784921
16.12030984,-0.3798359931,-0.0412609987,-0.1087969989,0.3972589062
16.12527754,-0.3675949872,-0.05088799819,-0.1278170049,0.3924956684
16.13024531,-0.3551619947,-0.06055700034,-0.1204930022,0.3799022984
16.13521301,-0.3714399934,-0.03439399973,-0.1227469966,0.3927052853
16.14018071,-0.3660210073,-0.05614199862,-0.1249950007,0.3908286734
16.1451484,-0.3486520052,-0.04667200148,-0.1176600009,0.3709182825
16.15011632,-0.3502739966,-0.03971400112,-0.1246889979,0.3739203401
16.15508401,-0.356626004,-0.05428700149,-0.1221340001,0.3808489191
16.16005171,-0.3509089947,-0.04737500101,-0.109999001,0.3707846996
16.1650195,-0.3571029902,-0.04759300128,-0.1194050014,0.3795328625
16.16998719,-0.3512310088,-0.0550349988,-0.1240200028,0.3765276002
16.17495488,-0.3308080137,-0.04812199995,-0.123833999,0.3564891697
16.17992283,-0.3319349885,-0.04604800045,-0.1212550029,0.3563762487
16.18489052,-0.3329550028,-0.03914500028,-0.1186679974,0.3556310708
16.18985822,-0.3386529982,-0.04181699827,-0.1136770025,0.3596623075
16.19482598,-0.3251619935,-0.04692799971,-0.1158690006,0.3483650161
16.19979368,-0.3211989999,-0.04964600131,-0.1132680029,0.344184781
16.20476137,-0.3243120015,-0.05241300166,-0.1058730036,0.3451586446
16.20972929,-0.3034529984,-0.04800000042,-0.1272049993,0.332518923
16.21469698,-0.2993060052,-0.03642199934,-0.1126210019,0.3218604307
16.21966468,-0.2950640023,-0.05116099864,-0.107603997,0.3182119316
16.22463237,-0.30033499,-0.056375999,-0.1145559996,0.3263471105
16.22960013,-0.2840279937,-0.04000499845,-0.1119259968,0.3078956477
16.23456783,-0.2795940042,-0.05479599908,-0.1140780002,0.3069025885
16.23953577,-0.2726700008,-0.04092299938,-0.1090419963,0.296502577
16.24450346,-0.2824929953,-0.03663399816,-0.1063989997,0.3040807283
16.24947115,-0.2778500021,-0.04909500107,-0.1133230031,0.3040609245
16.25443892,-0.2659359872,-0.0376229994,-0.1130580008,0.2914095931
16.25940661,-0.2587690055,-0.04051399976,-0.1008170024,0.2806543254
16.26437431,-0.2467779964,-0.04345399886,-0.08857300133,0.2657683316
16.269342,-0.2442589998,-0.03921899945,-0.1026559994,0.2678410781
16.27430993,-0.2392999977,-0.03971999884,-0.09757900238,0.2614647757
16.27927762,-0.2342460006,-0.04510900006,-0.08292099833,0.2525507923
16.28424538,-0.229144007,-0.05043900013,-0.09698300064,0.2538833809
16.28921308,-0.2335599959,-0.03434599936,-0.1014690027,0.2569550113
16.29418077,-0.2163980007,-0.03735199943,-0.08679399639,0.2361280678
16.29914847,-0.2063750029,-0.03562700003,-0.0960580036,0.2304063042
16.30411639,-0.203440994,-0.03628899902,-0.08615999669,0.2238943379
16.30908409,-0.2076299936,-0.02743900008,-0.09062100202,0.2282000854
16.31405185,-0.2070289999,-0.0353429988,-0.0902910009,0.2286101468
16.31901955,-0.192028001,-0.02649799921,-0.09953399748,0.2179080397
16.32398724,-0.1840649992,-0.04157900065,-0.08960899711,0.2088983236
16.32895493,-0.1808930039,-0.04469000176,-0.08207599819,0.2036073295
16.33392285,-0.1752829999,-0.02153700031,-0.08890300244,0.1977162519
16.33889055,-0.1744589955,-0.03667899966,-0.09572699666,0.2023485804
16.34385825,-0.1591899991,-0.0326180011,-0.08099299669,0.1815633645
16.34882595,-0.1558420062,-0.04535299912,-0.092588,0.1868586717
16.35379371,-0.152493,-0.03177500144,-0.09699899703,0.1835008752
16.35876141,-0.1419250071,-0.02548599988,-0.09183199704,0.1709542615
16.36372933,-0.1456169933,-0.03105499968,-0.09862100333,0.1785912205
16.36869702,-0.1349540055,-0.02477199957,-0.07428500056,0.1560272312
16.37366473,-0.1266479939,-0.03990999982,-0.07866899669,0.154341613
16.37863249,-0.1134639978,-0.03117099963,-0.07107400149,0.1374671732
16.38360019,-0.1218129992,-0.02727999911,-0.09699700028,0.1580854933
16.38856786,-0.1037999988,-0.02822499909,-0.07502900064,0.1311504527
16.39353556,-0.1002110019,-0.03155700117,-0.07700700313,0.1302619198
16.39850348,-0.09652300179,-0.03249400109,-0.07897000015,0.1288751757
16.40347119,-0.08805400133,-0.03104300052,-0.07374999672,0.1189799859
16.40843896,-0.08193700016,-0.01285300031,-0.06373500079,0.10459934
16.41340665,-0.06626000255,-0.02816399932,-0.07526300102,0.1041542996
16.41837434,-0.06968200207,-0.02916200086,-0.07481600344,0.1063176283
16.42334203,-0.05630800128,-0.01814799942,-0.08632899821,0.1046548462
