t,x,y,z,abs
4.57575787,-6.53635788,0.2145300061,0.4642510116,6.556334834
4.58072617,-6.55294323,0.2183160037,0.4363929927,6.571085579
4.58569448,-6.568460941,0.2247360051,0.4363520145,6.586773754
4.59066272,-6.573278904,0.2264589965,0.4425190091,6.592048415
4.59563102,-6.589046955,0.2400459945,0.4358209968,6.607806126
4.60059912,-6.575111866,0.2342569977,0.3947440088,6.59111487
4.60556742,-6.586351871,0.2401449978,0.3334780037,6.599159657
4.61053565,-6.575037003,0.2410980016,0.2401860058,6.583838481
4.61550396,-6.591403961,0.234841004,0.1483500004,6.597254292
4.62047227,-6.587525845,0.2356660068,0.1201760024,6.592835315
4.62544035,-6.587338924,0.226921007,0.1149529964,6.592248588
4.63040866,-6.59087801,0.2276480049,0.09919399768,6.595554261
4.63537697,-6.590966225,0.2402389944,0.07769100368,6.595800667
4.64034522,-6.589999199,0.2241159976,0.04805300012,6.593984115
4.64531353,-6.592722893,0.2367649972,0.03897200152,6.597088117
4.65028184,-6.511805058,0.2385150045,-0.03699300066,6.516276774
4.65524993,-6.401443005,0.2379619926,-0.1167159975,6.406927585
4.66021824,-6.316189766,0.2351160049,-0.2055809945,6.323906723
4.66518654,-6.241462231,0.2180120051,-0.2967120111,6.252313014
4.67015478,-6.160648823,0.2296770066,-0.3805119991,6.176660491
4.67512285,-6.066625118,0.2245720029,-0.4450759888,6.087073644
4.68009116,-5.987791061,0.2146700025,-0.5027260184,6.012691448
4.68505946,-5.909798145,0.2332990021,-0.5511379838,5.940024884
4.6900277,-5.825454235,0.2277899981,-0.5927900076,5.859966324
4.694996,-5.744232178,0.2315780073,-0.6374040246,5.784126172
4.69996431,-5.666070938,0.216020003,-0.7497259974,5.719537882
4.70493239,-5.590832233,0.2292380035,-0.8676580191,5.662401042
4.70990069,-5.511422157,0.2116830051,-0.9648439884,5.599241718
4.714869,-5.442012787,0.2089899927,-1.041463017,5.544711463
4.71983724,-5.358819962,0.206863001,-1.037595987,5.462265932
4.72480554,-5.290266991,0.193373993,-1.027701974,5.392632908
4.72977385,-5.217226028,0.2066210061,-0.9782779813,5.312171635
4.73474193,-5.139757156,0.2104890049,-0.9180489779,5.225344311
4.73971016,-5.064869881,0.2264270037,-0.8806710243,5.145848574
4.74467855,-5.049547195,0.2164719999,-0.8389430046,5.123339962
4.74964678,-5.028137207,0.2136449963,-0.8314160109,5.100888211
4.75461486,-5.005376816,0.2250660062,-0.8221920133,5.07744537
4.75958315,-4.988566875,0.2125380039,-0.8399189711,5.0632436
4.76455146,-4.948820114,0.2074729949,-0.9229729772,5.038426806
4.76951969,-4.929336071,0.216873005,-0.7600359917,4.992298339
4.77448799,-4.889428139,0.2025959939,-0.9424489737,4.98354921
4.77945629,-4.86742115,0.1938650012,-0.8572620153,4.946136922
4.78442437,-4.841769218,0.2092480063,-0.6241739988,4.886318356
4.78939266,-4.814852238,0.2100539953,-0.6382219791,4.861507178
4.79436097,-4.779540062,0.201643005,-0.6742990017,4.831080857
4.7993292,-4.738093853,0.2192150056,-0.3661519885,4.757273994
4.80429751,-4.714599133,0.2005520016,-0.5516549945,4.750998771
4.80926582,-4.6778512,0.2060060054,-0.5484790206,4.714399173
4.8142339,-4.637564182,0.1996670067,-0.500181973,4.668731141
4.8192022,-4.60550499,0.2100320011,-0.2943260074,4.619677202
4.82417051,-4.557836056,0.2079350054,-0.2660320103,4.570325974
4.82913874,-4.527946949,0.193768993,-0.381814003,4.548145988
4.83410703,-4.468172073,0.1780129969,-0.4284499884,4.492195421
4.83907511,-4.443014145,0.1915339977,-0.2024849951,4.451747987
4.84404342,-4.390201092,0.1910330057,-0.1420450062,4.396650545
4.84901167,-4.35280323,0.1955440044,0.05694200099,4.357565354
4.85397997,-4.304488182,0.199695006,0.1909919977,4.313348415
4.85894828,-4.242909908,0.1892119944,0.1141050011,4.248659273
4.86391635,-4.206390858,0.1837700009,0.06094900146,4.210844362
4.86888466,-4.147061825,0.1905909926,0.09380800277,4.152498844
4.87385296,-4.08656311,0.1788620055,0.07149100304,4.091100174
4.87882117,-4.039143085,0.1726720035,0.2525480092,4.050712651
4.88378948,-3.995311975,0.1787009984,0.5340849757,4.034810849
4.88875778,-3.933486938,0.1914909929,0.7078040242,4.00124666
4.89372586,-3.887207985,0.1942030042,0.7713479996,3.967754839
4.89869417,-3.820575953,0.1847579926,0.7008029819,3.888709419
4.90366248,-3.759965897,0.1803749949,0.7116979957,3.830978037
4.9086307,-3.68144989,0.1740839928,0.6771699786,3.747257358
4.91359878,-3.635267019,0.1638319939,0.7576479912,3.7169931
4.91856731,-3.575886011,0.1659100056,1.048900962,3.730238615
4.92353541,-3.500932932,0.1745849997,1.191817999,3.702356204
4.92850371,-3.436717033,0.1568589956,1.114596009,3.616345251
4.93347195,-3.368927002,0.1705919951,1.15486896,3.565458328
4.93844025,-3.309566975,0.1533959955,1.267182946,3.547184307
4.94340833,-3.241888046,0.1363600045,1.336642981,3.50928007
4.94837664,-3.170773983,0.150635004,1.380064964,3.461369362
4.95334495,-3.081831932,0.1437319964,1.466897011,3.416157752
4.95831318,-3.008563995,0.1442189962,1.62588501,3.42282902
4.96328149,-2.948656082,0.1375119984,1.725391984,3.41913143
4.96824979,-2.863775015,0.1119920015,1.688825965,3.326542151
4.97321787,-2.792268991,0.1158209965,1.743674994,3.294022329
4.97818618,-2.71249795,0.1224630028,1.894721985,3.310983798
4.98315448,-2.636528969,0.1124309972,2.091730118,3.367381864
4.98812272,-2.556986094,0.1209660023,2.241286039,3.402377664
4.99309102,-2.469136,0.1169919968,2.235691071,3.332961787
4.99805912,-2.385050058,0.1080420017,2.211469889,3.254341089
5.00302742,-2.307061911,0.1063480005,2.218919992,3.202725478
5.00799565,-2.213699102,0.07144600153,2.224569082,3.139152091
5.01296398,-2.121822119,0.07541900128,2.288321018,3.121574957
5.01793229,-2.048228979,0.06793899834,2.474850893,3.213214061
5.02290037,-1.969094038,0.06310600042,2.65011692,3.302186153
5.02786868,-1.874858022,0.0628060028,2.804548025,3.374096445
5.03283698,-1.784726977,0.05272300169,2.856770039,3.368852201
5.03780522,-1.713152051,0.04270600155,2.871460915,3.34394999
5.04277352,-1.62175703,0.03777299821,2.949187994,3.365892525
5.0477416,-1.544105053,0.01155699976,3.046875954,3.415823042
5.05270991,-1.444260955,0.01899899915,3.188477039,3.500376622
5.05767813,-1.343629956,0.02383900061,3.328490019,3.589534171
5.06264643,-1.25188601,0.004424999934,3.397505999,3.620812778
5.06761474,-1.169026971,-0.0007280000136,3.419495106,3.613802895
5.07258283,-1.06646204,-0.03940400109,3.432792902,3.594852023
5.07755113,-0.9823750257,-0.03952400014,3.458964109,3.59597769
5.08251944,-0.8906059861,-0.04194099829,3.490849018,3.60291062
5.08748763,-0.7887340188,-0.04176700115,3.559587955,3.646164046
5.09245593,-0.6983550191,-0.04868600145,3.631673098,3.698529376
5.09742424,-0.6004369855,-0.07002799958,3.709512949,3.758445798
5.10239232,-0.5045220256,-0.07707300037,3.776355028,3.810687605
5.10736063,-0.4204280078,-0.08173500001,3.796303034,3.820387028
5.11232886,-0.3289760053,-0.1006200016,3.860347033,3.875645599
5.11729718,-0.2326360047,-0.1003199965,3.987639904,3.995679619
5.12226549,-0.1338099986,-0.112112999,4.118325233,4.122023431
5.12723357,-0.03730399907,-0.1098729968,4.194932938,4.196537384
5.13220187,0.04492900148,-0.1318009943,4.176773071,4.179093611
5.1371701,0.160769999,-0.1512529999,4.12610817,4.13200836
5.14213842,0.2551699877,-0.1702640057,4.069295883,4.080841891
5.14710673,0.3665499985,-0.1719200015,4.11888504,4.138735237
5.15207481,0.4493860006,-0.1753820032,4.2509408,4.278224434
5.1570431,0.5396829844,-0.1836179942,4.427146912,4.463698362
5.16201141,0.6517609954,-0.1922499985,4.53975296,4.590327809
5.16697964,0.7471699715,-0.2085680068,4.531284809,4.597206282
5.17194793,0.8473380208,-0.2107640058,4.442447186,4.527443007
5.17691601,0.9378430247,-0.2224780023,4.359443188,4.464727417
5.18188431,1.044893026,-0.2265889943,4.354100227,4.483450992
5.18685262,1.129981995,-0.2400639951,4.416798115,4.565369165
5.19182086,1.221873999,-0.2416830063,4.593010902,4.758900702
5.19678916,1.332399011,-0.2532170117,4.710309982,4.901675847
5.20175747,1.413866997,-0.2605069876,4.76631403,4.978416737
5.20672555,1.509222984,-0.2753059864,4.74902916,4.990673838
5.21169385,1.611397982,-0.2831650078,4.713541031,4.989414287
5.21666208,1.710891962,-0.3005000055,4.671846867,4.984335934
5.22163039,1.797986984,-0.3008889854,4.633500099,4.979218267
5.22659847,1.891960025,-0.305783987,4.694293022,5.070444119
5.23156678,1.987869024,-0.2986820042,4.765586853,5.172199943
5.23653508,2.088042021,-0.3061339855,4.801856995,5.245137567
5.24150332,2.177915096,-0.3185009956,4.803039074,5.283364591
5.24647162,2.274139881,-0.3167470098,4.757115841,5.282252549
5.25143992,2.354979992,-0.3412579894,4.704733849,5.272277341
5.256408,2.458609104,-0.3395819962,4.705667019,5.320091799
5.2613763,2.534935951,-0.3452740014,4.712061882,5.361775974
5.26634461,2.643671989,-0.3392960131,4.685533047,5.390579125
5.27131285,2.722846985,-0.352643013,4.650097847,5.400153959
5.27628117,2.815541029,-0.3707340062,4.600956917,5.406803079
5.28124925,2.905286074,-0.3862450123,4.574119091,5.432535121
5.28621756,3.001740932,-0.3825359941,4.63663578,5.536711458
5.2911858,3.083467007,-0.3837819993,4.707121849,5.640217505
5.2961541,3.174442053,-0.3735840023,4.752044201,5.727003705
5.30112241,3.260241032,-0.3806619942,4.733073235,5.759866091
5.30609049,3.347709894,-0.3809849918,4.659650803,5.750187536
5.3110588,3.429672003,-0.4007999897,4.553319931,5.714543995
5.31602711,3.513156891,-0.3991219997,4.481059074,5.708017181
5.32099535,3.590748072,-0.4069620073,4.42839098,5.715744611
5.32596366,3.691009998,-0.3932670057,4.392819881,5.751093831
5.33093196,3.763566017,-0.3965080082,4.3886199,5.794966125
5.33590004,3.84197402,-0.4022980034,4.408594131,5.861596222
5.34086835,3.921410084,-0.4060600102,4.400004864,5.907824014
5.34583658,4.004268169,-0.4006099999,4.346058846,5.923080232
5.35080486,4.093092918,-0.4026109874,4.292292118,5.944684758
5.35577294,4.163999081,-0.3928419948,4.224348068,5.944605099
5.36074124,4.241083145,-0.3999359906,4.173410892,5.963563827
5.36570954,4.314770222,-0.407182008,4.125091076,5.983261288
5.37067777,4.399459839,-0.3978900015,4.050646782,5.993438302
5.37564608,4.468785763,-0.4125240147,3.971613884,5.992823967
5.38061438,4.539525986,-0.4151119888,3.902343035,6.000657906
5.38558246,4.621098042,-0.4127449989,3.861888885,6.036480043
5.39055076,4.689550877,-0.4080690145,3.864562035,6.090422601
5.39551906,4.744767189,-0.4011929929,3.922226906,6.16908708
5.40048729,4.815513134,-0.3875469863,3.931904078,6.228902719
5.40545559,4.880260944,-0.3864549994,3.867228985,6.238730189
5.41042392,4.948553085,-0.3978179991,3.730550051,6.209946898
5.415392,5.032433033,-0.4020569921,3.588959932,6.194163822
5.42036022,5.086420059,-0.4039030075,3.497509003,6.186063036
5.42532861,5.155945778,-0.3864830136,3.432198048,6.205894732
5.43029684,5.214737892,-0.3811089993,3.383446932,6.227876724
5.43526492,5.272470951,-0.3830580115,3.332140923,6.248907624
5.44023322,5.348252773,-0.3684610128,3.268635035,6.278817264
5.44520153,5.391848087,-0.3777840137,3.192958117,6.27771679
5.45016976,5.455738068,-0.3751969934,3.116911888,6.294520662
5.45513807,5.506532192,-0.3583259881,3.059714079,6.309686565
5.46010638,5.56329298,-0.3582299948,3.014091969,6.337452793
5.46507446,5.611625195,-0.3606050014,2.936897993,6.343953272
5.47004278,5.661098003,-0.3511239886,2.864003897,6.354040996
5.47501109,5.718925953,-0.3440879881,2.788229942,6.371713805
5.47997932,5.758685112,-0.3370690048,2.709481001,6.3731748
5.4849474,5.811577797,-0.3420220017,2.663706064,6.402089154
5.48991594,5.858430862,-0.3230180144,2.646070957,6.43639995
5.49488401,5.913608074,-0.323247999,2.630203009,6.480217403
5.49985234,5.943637848,-0.326049,2.599344969,6.495362429
5.50482057,5.998826981,-0.3171150088,2.503206015,6.507881946
5.50978888,6.031408787,-0.3274500072,2.370600939,6.488826109
5.51475695,6.065336227,-0.3185810149,2.239839077,6.47353663
5.51972525,6.119708061,-0.2974599898,2.141997099,6.490567061
5.52469356,6.153890133,-0.2928220034,2.120206118,6.515472544
5.5296618,6.191760063,-0.2929190099,2.1336689,6.555626377
5.53463011,6.218928814,-0.2763389945,2.122473955,6.576954806
5.53959842,6.26181221,-0.2671630085,2.084260941,6.604983868
5.5445665,6.293972969,-0.2581729889,1.966251016,6.599006901
5.5495348,6.32265377,-0.2516050041,1.854681969,6.593868438
5.55450314,6.340579033,-0.2497670054,1.737486959,6.579071892
5.55947137,6.374190807,-0.2430070043,1.669816017,6.593758138
5.56443968,6.401806831,-0.2313620001,1.598852038,6.602498536
5.56940775,6.435511112,-0.2219790071,1.555802941,6.6246208
5.57437606,6.46084404,-0.2101069987,1.475921988,6.630610558
5.57934429,6.473093987,-0.1982450038,1.402341962,6.626221383
5.58431264,6.501005173,-0.219649002,1.347054005,6.642730495
5.58928094,6.535008907,-0.1956139952,1.329175949,6.67168007
5.59424902,6.534454823,-0.1978919953,1.312829018,6.667966789
5.59921734,6.578184128,-0.1929990053,1.285874963,6.705462658
5.60418565,6.587360859,-0.1786559969,1.25801897,6.708789219
5.60915388,6.595511913,-0.1835100055,1.202931046,6.706824616
5.6141222,6.609820843,-0.1668619961,1.120599985,6.70621494
5.61909051,6.623105049,-0.152583003,1.078060985,6.712005479
5.62405859,6.630526066,-0.1645659953,1.063282013,6.717255877
5.62902684,6.651290894,-0.1501089931,1.061949015,6.737205576
5.63399515,6.654232025,-0.1548489928,1.076388955,6.742506599
5.63896346,6.670463085,-0.1358059943,1.034746051,6.751608729
5.64393154,6.683238029,-0.1288850009,0.9442039728,6.750837211
5.64889984,6.692554951,-0.1386110038,0.807182014,6.742480818
5.65386815,6.686512947,-0.1289629936,0.7051529884,6.724829186
5.65883638,6.69611311,-0.1263120025,0.6403790116,6.727850383
5.66380468,6.695134163,-0.1115150005,0.6393079758,6.726512599
5.66877299,6.702717781,-0.1014410034,0.6779689789,6.737681936
5.67374106,6.699701786,-0.09873999655,0.6892889738,6.735790443
5.67870936,6.702871799,-0.08190699667,0.675679028,6.737339331
5.6836776,6.697793007,-0.07241299748,0.6059589982,6.725537979
5.68864589,6.698832989,-0.08928799629,0.5280240178,6.720204247
5.69361419,6.61325407,-0.07447099686,0.3799979985,6.624581029
5.69858227,6.533662796,-0.07180500031,0.2877719998,6.540391289
5.70355054,6.436217785,-0.06448800117,0.2393220067,6.440988519
5.70851877,6.351815224,-0.0574680008,0.1911959946,6.354952015
5.71348708,6.263722897,-0.05070399866,0.1217549965,6.265111308
5.71845538,6.181313038,-0.0464820005,0.03072299995,6.181564151
5.72342346,6.102128983,-0.03058500029,-0.04135600105,6.102345769
5.72839177,6.021344185,-0.02198199928,-0.1209169999,6.02259827
5.73336004,5.931883812,-0.01829699986,-0.1864089966,5.934840238
5.73832828,5.845573902,-0.01720299944,-0.2021149993,5.849092294
5.74329658,5.767121792,-0.002021000022,-0.2376040071,5.772014684
5.74826466,5.691608906,-0.003947000019,-0.2403669953,5.69668358
5.75323297,5.609405041,0.003232999938,-0.2631790042,5.615576422
5.75820128,5.534873962,0.005169999786,-0.3276329935,5.544564896
5.7631695,5.451273918,0.004416000098,-0.3810749948,5.464579122
5.76813781,5.372819901,0.01529399958,-0.4499869943,5.391652426
5.77310612,5.306519032,0.02109700069,-0.503395021,5.330384213
5.7780742,5.233285904,0.01475500036,-0.5676050186,5.26399796
5.7830425,5.148368835,0.01325600035,-0.6330239773,5.187156904
5.78801073,5.077891827,0.004619000014,-0.6710839868,5.12204651
5.79297903,5.036287785,0.02249900065,-0.6349740028,5.07620851
5.79794711,5.012597084,0.004616000224,-0.558833003,5.043653949
5.80291541,4.994791985,0.02023399994,-0.4857909977,5.018401068
5.80788373,4.961384773,0.01894599944,-0.4158119857,4.978814862
5.81285196,4.926736832,0.002990999958,-0.3680459857,4.940465828
5.81782026,4.893278122,0.003532999894,-0.3400590122,4.905081385
5.82278854,4.872910023,-0.000859999971,-0.3342599869,4.884361019
5.82775662,4.834603786,-0.01013599988,-0.3074730039,4.844381917
5.83272493,4.797421932,-0.002790000057,-0.254952997,4.804192545
5.83769324,4.759049892,-0.0147470003,-0.1790249944,4.762438798
5.84266147,4.721828938,-0.01258299965,-0.1156300008,4.723261283
5.84762978,4.676183224,-0.01788900048,-0.08389800042,4.676970006
5.85259785,4.641296864,-0.02328599989,-0.04307800159,4.641555184
5.85756616,4.612226009,-0.04075900093,-0.0291489996,4.612498208
5.86253439,4.567518234,-0.03898499906,-0.03244199976,4.567799813
5.86750268,4.51906395,-0.0443990007,-0.007499000058,4.519288272
5.87247099,4.466978073,-0.05446000025,0.04098900035,4.46749808
5.87743907,4.427912235,-0.04774099961,0.1034009978,4.429376675
5.88240739,4.380449772,-0.04822700098,0.1654610038,4.383838887
5.8873757,4.341294765,-0.05124599859,0.217573002,4.34704548
5.89234393,4.284119129,-0.06395400316,0.2645579875,4.292756429
5.89731225,4.235377789,-0.0671999976,0.3328349888,4.248966931
5.90228055,4.178222179,-0.05629500002,0.3720940053,4.195135714
5.90724863,4.129484177,-0.07674200088,0.4183059931,4.15132615
5.91221696,4.067533016,-0.06860300153,0.4594900012,4.093978782
5.91718519,4.011555195,-0.08696299791,0.4980790019,4.043293254
5.9221535,3.959085941,-0.09324000031,0.5699980259,4.000993994
5.92712182,3.886217117,-0.09944699705,0.6704959869,3.944887585
5.93209013,3.835992098,-0.1152599975,0.8019599915,3.920619858
5.9370582,3.782085896,-0.1240810007,0.9261050224,3.895797778
5.94202655,3.707840919,-0.1163159981,1.021450996,3.847723461
5.94699478,3.649099112,-0.1207199991,1.078418016,3.807030741
5.95196308,3.57948494,-0.1300359964,1.106595039,3.748889752
5.95693116,3.518232107,-0.1416559964,1.137184024,3.700163657
5.96189946,3.441406012,-0.1579979956,1.191759944,3.645343669
5.96686777,3.37302804,-0.1574479938,1.277565956,3.610302314
5.97183602,3.301083088,-0.1474519968,1.401774049,3.589409719
5.97680432,3.242402077,-0.1592070013,1.499786019,3.57601401
5.98177263,3.170610905,-0.1521459967,1.554841995,3.534608259
5.98674072,3.093002081,-0.1597719938,1.590952039,3.481855447
5.99170902,3.03104496,-0.1578879952,1.577003002,3.420394807
5.99667733,2.95363307,-0.1726779938,1.570495009,3.34965977
6.00164554,2.882297993,-0.1703999937,1.600193024,3.301105207
6.00661385,2.802737951,-0.1750459969,1.694867969,3.28002417
6.01158193,2.714907885,-0.1723159999,1.823397994,3.274934789
6.01655023,2.647510052,-0.1813780069,1.959462047,3.298742028
6.02151854,2.557378054,-0.1785890013,2.095859051,3.311299096
6.02648677,2.475775003,-0.1926279962,2.223086119,3.332968542
6.03145507,2.388289928,-0.1950179935,2.350709915,3.356754073
6.03642338,2.302206993,-0.1952860057,2.464426994,3.378119902
6.04139146,2.210346937,-0.1982460022,2.525947094,3.362342008
6.0463597,2.131851912,-0.1919070035,2.554449081,3.332691252
6.05132801,2.049968004,-0.2023909986,2.588274956,3.307944706
6.05629632,1.955242038,-0.2079740018,2.598757982,3.2587985
6.06126441,1.87638402,-0.2037860006,2.648166895,3.251943054
6.06623272,1.791905046,-0.2138399929,2.75089407,3.289995352
6.07120103,1.694744945,-0.1976429969,2.871058941,3.339790805
6.07616926,1.59683001,-0.2008740008,2.958380938,3.367823365
6.08113757,1.510228992,-0.1972199976,3.027256966,3.388800978
6.08610588,1.408571005,-0.1985719949,3.053757906,3.368818853
6.09107395,1.320482969,-0.1999499947,3.052261114,3.331659223
6.09604226,1.224421978,-0.2011419982,3.077861071,3.318568374
6.10101049,1.122861981,-0.2020789981,3.121017933,3.32301187
6.1059788,1.030100942,-0.2052350044,3.234405994,3.400678093
6.11094711,0.9365730286,-0.1772589982,3.362968922,3.495447004
6.11591519,0.8375080228,-0.1924580038,3.468415976,3.573285484
6.12088347,0.742636025,-0.1839679927,3.565140009,3.646309884
6.12585171,0.630392015,-0.1876419932,3.607666969,3.667133018
6.13082001,0.5439519882,-0.1939029992,3.643902063,3.689377236
6.13578831,0.4475289881,-0.1762659997,3.671484947,3.702857493
6.14075639,0.3315860033,-0.1683019996,3.72154808,3.740079539
6.14572469,0.2320680022,-0.1650689989,3.774955034,3.785682084
6.150693,0.1419039965,-0.1713510007,3.807780981,3.814275018
6.15566123,0.03478199989,-0.1799599975,3.865518093,3.869861175
6.16062954,-0.07252299786,-0.1573870033,3.914653063,3.918486807
6.16559761,-0.1704279929,-0.1610890031,3.969557047,3.976478155
6.17056592,-0.2661690116,-0.1480749995,4.044593811,4.056046258
6.17553415,-0.366851002,-0.1495179981,4.106247902,4.125312973
6.18050246,-0.4773490131,-0.1582330018,4.171286106,4.201491109
6.18547077,-0.5904629827,-0.1336269975,4.206192017,4.249535738
6.19043884,-0.6774230003,-0.1449670047,4.230128765,4.286479526
6.19540716,-0.7790139914,-0.1372430027,4.247897148,4.320917567
6.20037547,-0.8806949854,-0.1246059984,4.300205231,4.391231643
6.2053437,-0.987342,-0.131099999,4.351144791,4.463685968
6.21031202,-1.09166503,-0.1280490011,4.422262192,4.556811602
6.21528032,-1.174361944,-0.105922997,4.465662003,4.618710077
6.2202484,-1.292886972,-0.1054169983,4.519650936,4.702118039
6.22521671,-1.389698982,-0.08827500045,4.548308849,4.756697292
6.23018502,-1.476712942,-0.1070109978,4.580360889,4.813713571
6.23515325,-1.587355971,-0.0851129964,4.615788937,4.881849108
6.24012133,-1.695232034,-0.07998999953,4.647399902,4.947578792
6.24508964,-1.797894001,-0.07980199903,4.689537048,5.023001983
6.25005794,-1.878595948,-0.05827699974,4.694307804,5.056584292
6.25502617,-1.970728993,-0.05132300034,4.664079189,5.063599658
6.25999447,-2.093504906,-0.04686100036,4.608428955,5.061874769
6.26496278,-2.170351982,-0.03998100013,4.544119835,5.035975703
6.26993086,-2.280222893,-0.0401090011,4.449588776,4.999986544
6.27489916,-2.37530899,-0.02570799924,4.411030769,5.009984646
6.27986744,-2.467519045,-0.01577699929,4.380548,5.027733081
6.28483567,-2.568854094,-0.01269599982,4.377291203,5.075416319
6.28980398,-2.645768881,0.0002430000022,4.382090092,5.118867707
6.29477204,-2.74839592,0.01102400012,4.402080059,5.189615642
6.29974035,-2.82653904,0.01721699908,4.444452763,5.267141514
6.30470866,-2.918426991,0.01387500018,4.461289883,5.331089573
6.3096769,-3.011981964,0.02732199989,4.471699238,5.391555983
6.3146452,-3.090353966,0.01928500086,4.463671207,5.429090181
6.31961351,-3.189477921,0.04268300161,4.420442104,5.451137463
6.3245816,-3.275743008,0.03295100108,4.380274773,5.469770114
6.32954991,-3.358736038,0.02841000073,4.369487762,5.511291882
6.33451814,-3.438504934,0.04588200152,4.412022114,5.593868114
6.33948644,-3.534183025,0.05891900137,4.45757103,5.688924379
6.34445452,-3.609924078,0.05768600106,4.491768837,5.76288702
6.34942283,-3.696940899,0.07556899637,4.50265789,5.826406333
6.35439113,-3.768857956,0.07417199761,4.468658924,5.846255584
6.35935936,-3.856775999,0.0775180012,4.41848278,5.865468458
6.36432767,-3.927150965,0.06652600318,4.332952023,5.848197469
6.36929597,-4.001519203,0.08183000237,4.228804111,5.822511168
6.37426405,-4.079682827,0.09718900174,4.149043083,5.819606187
6.37923228,-4.142512798,0.1031000018,4.060134888,5.801356497
6.38420065,-4.213802814,0.08523699641,3.964390993,5.786172781
6.38916888,-4.286364079,0.1035569981,3.856997967,5.767154791
6.39413719,-4.338494778,0.1007250026,3.76898694,5.747864388
6.39910528,-4.410920143,0.1078160033,3.724278927,5.773914991
6.40407359,-4.501193047,0.1176699996,3.708455086,5.833285883
6.40904182,-4.566252232,0.1300520003,3.723889112,5.893634115
6.4140101,-4.630191803,0.1281799972,3.753866911,5.962098878
6.41897841,-4.688232899,0.131091997,3.755271912,6.008226024
6.42394648,-4.754827976,0.1315830052,3.720937967,6.039129286
6.42891479,-4.820455074,0.1369760036,3.643693924,6.044175292
6.4338831,-4.880475998,0.1403149962,3.578669071,6.053561479
6.43885133,-4.951496124,0.1368799955,3.518584967,6.075894187
6.44381961,-4.988127232,0.1361970007,3.458684921,6.071446639
6.44878792,-5.057275772,0.1479109973,3.415638924,6.104466001
6.453756,-5.123037815,0.1526110023,3.370270967,6.134128542
6.45872431,-5.161383152,0.1479090005,3.296173096,6.125888523
6.46369255,-5.203257084,0.1577180028,3.214762926,6.11828897
6.46866085,-5.258190155,0.1603469998,3.145133018,6.129122007
6.47362894,-5.314170837,0.1557890028,3.068075895,6.138222186
6.47859725,-5.361475945,0.1655180007,2.971493006,6.132095172
6.48356555,-5.421738148,0.1631440073,2.910473108,6.155705827
6.4885338,-5.475869179,0.1702149957,2.808406115,6.156400029
6.49350211,-5.514321804,0.167790994,2.734721899,6.157483467
6.49847042,-5.565826893,0.1701799929,2.672624111,6.176593711
6.5034385,-5.601901054,0.1701859981,2.615068913,6.18456499
6.50840681,-5.672747135,0.1750009954,2.554800034,6.223960847
6.51337504,-5.68989706,0.1680700034,2.51342392,6.222577913
6.51834335,-5.749082088,0.177857995,2.443003893,6.24914765
6.52331143,-5.785730839,0.1662050039,2.377090931,6.257225163
6.52827973,-5.821325779,0.1618389934,2.306039095,6.263532709
6.53324803,-5.860696793,0.1814810038,2.241828918,6.27745961
6.53821627,-5.903726101,0.1701429933,2.191536903,6.299663841
6.54318457,-5.945593834,0.1899089962,2.131171942,6.318864242
6.54815287,-5.986273766,0.1737789959,2.058294058,6.332633509
6.55312095,-6.006606102,0.1792189926,1.982452035,6.327839472
6.55808925,-6.040025234,0.1847199947,1.855676055,6.321357443
6.56305748,-6.079391003,0.1712480038,1.764165044,6.332503387
6.56802578,-6.107894897,0.1842599958,1.674334049,6.335907696
6.57299409,-6.151900768,0.1807679981,1.617311001,6.363509645
6.57796217,-6.173144817,0.1846269965,1.581128955,6.375090026
6.58293047,-6.190841198,0.1885329932,1.565814018,6.388570495
6.58789878,-6.228991985,0.1971569955,1.518715978,6.414492206
6.59286704,-6.256462097,0.1793430001,1.446987033,6.424114986
6.59783512,-6.278091908,0.1853930056,1.369807005,6.428466364
6.60280342,-6.315421104,0.1723060012,1.289545059,6.448035324
6.60777174,-6.32296896,0.1759490073,1.215769053,6.44119468
6.61273997,-6.358208179,0.1867759973,1.174805999,6.468528864
6.61770828,-6.378035069,0.1903840005,1.133111954,6.480703673
6.6226766,-6.394429207,0.1795929968,1.112229943,6.492921836
6.62764468,-6.421710014,0.178264007,1.054641008,6.51017705
6.63261298,-6.44780302,0.1888740063,1.022490025,6.531104274
6.63758126,-6.46801281,0.1850049943,0.9727429748,6.543366523
6.64254949,-6.484667778,0.1762479991,0.9101200104,6.550595239
6.6475178,-6.490606785,0.1651369929,0.8418089747,6.547051933
6.65248612,-6.507372856,0.1708270013,0.765395999,6.554457597
6.6574542,-6.520571232,0.1718830019,0.6976060271,6.56003408
6.66242251,-6.544597149,0.1730200052,0.6216920018,6.576335508
6.66739081,-6.550755024,0.1695310026,0.556828022,6.576563661
6.67235904,-6.55349493,0.1685169935,0.5222309828,6.576429045
6.67732712,-6.574230194,0.1698960066,0.4866429865,6.594405864
6.68229542,-6.589148045,0.1688860059,0.4477789998,6.606504406
6.68726373,-6.591088772,0.1725900024,0.3936780095,6.605090528
6.69223197,-6.599163055,0.1619690061,0.3314779997,6.609467804
6.69720026,-6.601483822,0.1656779945,0.2636449933,6.608823385
6.70216857,-6.617077827,0.1622879952,0.1972420067,6.622005797
